AM,SEP,CL,TeachingScore
63.6187221221938,75.8193809434123,50,64.5244630247213
76.4696700148771,77.0699964355227,10,61.6177226405904
62.2556559641762,68.6732374390748,95,68.1692060761703
83.4105396997885,82.5849704431375,30,64.8560527398324
69.7875331651739,88.487520870033,80,81.1968832912935
95.562865476307,72.9313707830004,50,66.9828426957501
86.1153402363518,93.0586006955356,45,65
64.3067945867577,81.7796434032168,20,61.1980564212476
87.0708492716915,74.8441636123057,40,65
89.6643856058972,80.334488715062,60,76.5008665362965
89.0935168202471,95.9519958905332,60,80
41.0562604788617,79.8936409202465,60,62.2340215969784
67.2947190468691,94.4528207719423,75,76.1473595234346
45.1579118721844,78.4942564854766,50,60.1592173942948
100,89.1426675302691,45,65
80.3804172391116,76.8728083722771,55,69.565218664141
71.1999911704796,87.7680639470599,85,85
57.7969802042519,67.8995947535513,60,63.4603180311814
64.4867626312306,86.7383255529673,60,65
65.3183489586522,72.2290136916372,40,61.8580738003122
86.7281469320824,76.6027183999962,55,70.8013591999981
79.7349557946561,68.557168399327,85,80.6713882380715
94.1162616985795,75.4523342438889,70,77.8392506829167
73.8823560611074,82.0065347633782,55,68.7764524283482
40.4457919200303,88.7216816788516,65,65
89.7835459310871,82.8325517748135,55,73.9162758874068
90.3536652476136,82.7904124292197,30,65
76.9735316857991,85.4670899753355,35,65
84.0308326399858,79.583420335953,50,68.4691828966511
74.8977852412552,79.8434466327697,55,68.6729311752797
76.3206850577634,81.0022920701962,20,63.2651316915078
73.2753986197891,70.0950017157404,40,62.8155604568041
54.5762230802562,74.599921441867,45,59.5795950581106
63.1984336974417,67.6053317114086,55,64.2165587941773
39.9473928765326,83.5891993317699,30,48.4732508209018
81.1173255389587,92.9001574625528,30,65
65.7957278758892,83.3056583451631,85,83.3730700894648
75.4914000660704,77.2148883248267,75,76.3531441954485
85.561623291015,77.5130428043928,95,85
62.029923050498,83.0740885966206,25,60.3900169004166
70.6695818907109,73.7529455155815,20,56.9412503370164
82.6915016669287,74.868618038308,55,69.3647668118752
52.5368070991048,82.0587059852525,65,65
53.2081931344318,77.7004492675164,45,60.6962553778569
62.9979688995541,65.4156404335947,30,49.790419423218
50.3368656717897,68.9808258511845,15,46.062256641528
97.706551964187,79.8180120468694,55,72.4090060234347
85.9358314318642,82.9073603620567,75,83.9536801810283
78.1321136333481,77.0857758863334,35,63.641150202678
91.2842173823938,91.7006171208697,65,85
84.4293865773938,94.5684932982651,75,84.7146932886969
61.8885032520991,74.8216487791447,20,53.293647367378
100,76.0894042959418,40,65
76.4622305978707,87.5534728820756,55,70.7311152989354
82.6046449692501,80.6849505942636,55,71.903199664306
90.371353181757,85.8441765895375,60,80
61.0815155938091,73.093140148491,45,62.667157767258
61.6618473695939,80.9243131811166,20,58.2664237844689
60.2515726683746,85.0707024352954,40,63.8128931670936
74.5293163043015,78.7537765751486,65,71.5532043681642
88.0313940761483,79.8808652539257,65,79.8808652539257
61.2778289144026,83.1867839463208,20,59.8020678790706
75.5148624496356,90.8004326291252,55,70.2574312248178
71.2462114848419,75.1199567931073,65,68.1605695173605
59.1365334712998,82.4800715372101,35,60.808302504255
62.0802588873455,84.0778335756216,30,62.1858815277745
69.6966833783309,81.6917993620873,35,63.7343389547504
87.4426092766594,82.3794983653854,20,65
69.4688455580851,80.0403015828929,20,61.1485078949294
75.9237130272198,74.1849633497931,55,67.5083475949668
83.3705345877679,70.5346208009164,45,65
72.3542955316295,66.1750963699851,30,56.0729687018479
90.723620014919,78.1554879944452,25,65
90.2067464248303,79.6409591940835,45,65
60.7684536404755,80.4827071002711,35,60.6255803703733
74.8394404248167,88.9983506209576,45,65
69.7275232098713,83.1030064302043,40,64.6378526216784
49.7568971816158,79.9702611355424,55,63.0832793334863
59.260048262379,78.7422124918232,60,64.5510075214847
85.3468914704665,70.4641568734881,85,85
75.1115322217207,86.7230059582037,60,72.5836491662905
68.1453844282263,84.6913399730228,40,64.9349706737866
66.5452785039128,71.3116472962348,85,72.36926315559
96.8508022646254,78.207799114081,50,68.3019497785202
60.3255067063988,77.9193974749622,50,63.7588164118271
58.0616997394655,80.4695424139101,10,55.102925905871
74.5418628161822,76.576644489108,45,65
98.7716689148395,79.0531484120132,45,65
61.8243367091588,86.4077502351053,60,65
78.6182643016437,70.1899097394097,50,65.8834695316619
85.3121400945033,80.2158044614914,20,65
66.4906852300545,69.8211556525,45,65
89.8342579258274,74.9176701963488,65,74.9176701963488
69.0974008002318,92.7355706959567,10,65
87.7989022050287,89.2559731498031,70,85
80.4786514793619,86.0760158457116,60,76.6089886095214
77.3737465752691,75.1765982168832,40,64.0635531063625
48.5021813400352,85.4731891719013,60,65
83.9712369266643,85.7223476220013,35,65
66.6354437895208,83.8778802029954,60,66.157764197649
57.0265582867811,73.4820365614434,95,70.1004853548404
42.7900215257344,89.1228344896611,65,65
78.3782123480038,83.7476920720318,50,68.1351325696829
80.5551596946559,78.8117571987878,65,75.7422044445479
46.7912093362337,87.1578759995497,35,55.8956046681168
75.7941154972172,77.1892725223223,60,69.9339655787376
64.4974508286555,86.0225660840947,35,64.7487254143278
78.2622795094666,71.30077121181,50,66.0445323617028
48.3043770929723,81.2110878330875,45,61.8370875616689
82.7956976151839,70.8502322826271,55,67.6027241170055
69.66730712785,72.4411085886611,55,65.8682484788741
100,68.6247155875251,55,66.8123577937625
54.7517283127388,74.8541865827682,75,67.4023837574548
65.4728854879063,80.2869406290267,45,65
63.1807928964286,71.3218756004378,65,65
95.5217684472698,83.7192859262076,60,79.0394644446557
96.6347280570039,73.540155765907,45,65
67.3149142515323,77.753591565055,30,60.1942492047342
79.5358295255375,83.6858343396423,40,64.9102396850015
100,71.3291608120863,65,71.3291608120863
77.5989484266575,92.21686945099,70,79.4492113199932
75.9947449101273,82.5258685988531,50,67.40865568216
44.7134028952749,81.7722098569647,65,64.9537462345173
38.6404366365757,77.4095191882029,40,51.3476722566394
94.5264060447869,92.5694357563007,30,65
100,80.6430043797441,45,65
78.9082122641959,69.2435772179256,65,67.9510286353208
69.4244034983078,64.5211030235271,25,49.318461825406
66.3164737105786,82.6656349407403,35,63.9096457261553
90.5755089639732,70.335907649517,65,70.335907649517
100,84.2011787459237,75,84.6005893729619
90.9596933307526,95.622408456031,0,65
95.6481684081745,83.5371345713478,55,74.2685672856739
84.8465777962535,83.4454997904597,85,84.9880752576064
41.2413097156336,76.8699312071511,50,56.8473909566614
53.4387446140708,87.2907321797384,40,62.1096861535177
97.1677398663476,82.5758687999236,50,69.3939671999809
80.3674751897575,65.1455982760981,75,72.7565367329278
55.5549126216237,78.462505765235,30,54.5567438972187
42.3284135876391,88.306829234063,55,63.6642067938196
90.1248587035729,85.6857921535451,45,65
57.7502353441513,79.0638658791333,45,62.8482212329082
62.746689325273,85.7206155934339,10,62.746689325273
77.2150207052245,86.1239849902595,35,65
83.335292092094,81.1998122631495,50,68.7128536210242
91.6586897568457,84.6583294202879,35,65
67.1118764884556,77.8361381700491,65,66.3554169201947
77.5995506703282,81.1380438556543,50,67.5416512659912
62.9510228965831,83.3390781271354,65,65
70.005022051909,75.7298714179493,30,59.7872984876068
84.6658819339165,90.721918415986,95,85
84.0517448245467,74.1041784138989,60,71.504393149203
95.5604553815691,87.9852687032683,20,65
80.6937666171041,77.4360977909576,20,63.3714035901231
78.3007637238143,79.901257458161,20,63.292115950039
56.0359807713665,95.2344449309491,75,70.5179903856833
67.9200162364188,80.2458706541294,35,62.9699886990641
67.2267308640386,74.3806116228203,55,65.5222024356023
61.9231430164106,82.0813197265277,70,68.6133702080133
100,74.7381461836654,60,72.3036096377491
70.1411381221864,79.9315823779004,65,68.8382663693795
100,72.5310468763672,40,65
80.6173029546375,79.9066258640034,55,70.8200323037394
86.320739988228,80.2001590695786,55,72.6000795347893
75.1429548642384,87.6952953636808,40,65
79.2774242522416,81.0874613415309,35,64.440255029022
74.4688526649531,83.6875054826225,45,65
65.3243017718847,66.8374703538947,65,65.0297947445777
85.2462062341948,78.0453363320426,60,74.784002249032
64.0375419723251,81.1498583992411,20,60.372680356133
45.4096425463676,66.2587142820542,70,65.0064452865456
77.4759600273171,69.0777283448157,30,60.5075071853929
39.6033914446795,76.470970189254,70,63.2739561783029
94.6635314054191,89.9296439462748,45,65
90.72292560188,80.1740096847868,35,65
100,74.5107814160246,35,65
67.1093597514969,78.0386752170673,40,63.4432180331945
33.9658027625081,83.5598227826693,45,53.3201855188259
91.007817375409,81.2723728544748,20,65
71.4847502710117,83.8784878464461,25,64.2421241585312
98.3350317272319,85.9141726354853,35,65
100,73.5717957492457,75,79.2858978746228
82.2836570792235,76.8398400738942,45,65
67.574465354898,72.315088448811,55,65.470811044487
71.6261644008011,84.7333427207147,30,64.8662663519566
86.9341795858892,80.9263581120509,60,76.9447685840382
66.67884247482,79.4972653451763,60,65.9126984311332
61.9056566536262,76.8606553281885,40,61.5619298197271
77.3191093359871,85.499639202671,75,81.1595546679935
100,81.070498796236,20,65
90.7638221200004,83.4577602220338,85,85
76.4176873947753,75.8401703608695,70,73.6587063510741
62.6824623064698,78.597000641674,70,68.0053556415931
81.396747124891,86.4907065947629,75,83.1983735624455
94.0178142909631,82.6214371140797,60,78.2160778355598
63.0046691157127,75.3588106343766,45,64.0381318548755
75.6505575427655,83.5943102673827,35,64.6714396183042
88.9476019839726,73.6934377840414,60,71.5200783380311
91.6916809498606,79.4820363017018,65,79.4820363017018
80.0486613947457,82.5215014927621,40,64.8466014332256
86.763503624434,79.4601383209106,65,79.4601383209106
68.1223582351549,66.1860319120834,65,65.1851608253925
67.6741465843919,75.7155050616865,30,58.9676825622809
88.0033289122431,71.7014579460297,55,68.3507289730149
85.3355030347688,71.9721726825083,30,65
94.1518617188031,77.0395767900261,25,65
83.6862566523723,92.232623629135,65,83.6862566523723
75.0973772437956,81.2268265782691,25,63.1317843505431
75.0804668062037,79.524773851941,65,72.3208250341054
83.8324374991168,69.3013350529722,30,64.312656031022
78.0345193376158,86.4111120353299,55,71.5172596688079
83.2460008188519,87.8317685557502,40,65
80.1877606739068,84.5896082285522,45,65
100,77.3759041103123,40,65
72.6309515550294,80.4574835548781,35,63.5953348507053
68.7253471524212,77.3764765917474,85,78.7964901527649
57.5268509515052,84.835041027839,65,65
79.3727699530711,80.4944252497646,40,64.6830761798349
57.6564806728424,74.4098581345399,55,63.0557772133413
74.070140154536,74.0693337680584,55,67.0565032096139
79.1253246516474,71.0418048398474,25,60.9000067492578
60.4499538497465,70.3281856446801,50,62.4965962840753
81.4091055370306,71.5616814361643,50,66.3458915398299
59.45662378542,82.0148781909704,20,57.2988846380804
67.6450893206027,77.5490635201218,50,65.414917423758
86.5861127813136,81.5152269660707,30,65
68.2732790058343,77.6446025200839,50,65.5173663995764
61.1389818287732,78.5839022378459,60,64.6903416243994
76.4916194108419,83.6413364912742,30,64.5664990165685
84.2351148145047,79.3300024118998,80,83.2828568776778
49.6063069540543,84.5104814374751,55,64.811612537705
80.4120169930233,67.3558942671713,35,62.9762285681121
46.5780462961952,74.6024857725873,70,65.1894145888462
61.7254202653984,75.7659032875878,75,69.5016064255385
76.3053471388635,79.4631560086543,65,73.1755499700689
77.340043189494,87.6622112187367,85,85
78.5613401922188,77.4699824482317,30,63.1818791989078
80.7276506990188,82.2094231258791,60,75.1498923370791
100,72.3114377728372,75,78.6557188864186
75.9511824396031,80.8454764292296,40,64.5300809269716
72.083287474659,80.9142799071027,50,66.4090677441775
87.1113294736193,68.2914495168852,40,65
65.2295863041801,69.5286288844009,30,53.5296722226143
71.3081974737208,77.5493225585156,35,62.4496698946048
61.0442714885087,69.4544165141368,20,48.5733933937854
61.1813371277547,82.1114821648149,65,65
84.7248027935841,81.5529642075726,85,84.9525692689754
89.2569263118796,72.3262674560397,35,65
86.1385379303999,84.9925170350136,60,79.9943877762602
73.3150004556628,71.339605465364,30,59.0141861032742
49.6191244430459,74.0589313761368,40,54.2124335807024
60.1457095364428,94.2367973467684,30,61.3592821523321
66.8995199137482,74.6919441926482,65,65.9205020498435
76.1062069455857,89.2638416722936,60,73.3296552091892
81.193651333528,69.6027116914978,45,65
88.0045036727102,75.5061772251338,35,65
63.1716164849269,86.4030994676617,45,65
96.415832845053,82.3441408646173,65,82.3441408646173
88.0626096102827,78.3935209079168,50,68.3483802269792
77.3282476067421,84.8225765178899,20,64.9319425488251
81.6367448853998,74.7146942034602,30,63.702795975296
73.5899055211766,79.757528397166,30,62.7568588890918
62.4924458140313,78.4931032838482,55,64.5920900975437
71.0681062277243,79.8741266928317,40,64.1073359699298
81.2989742413955,70.6311910000064,10,62.3410333885277
56.5514452552897,79.8998111589378,65,65
66.5069062964019,88.3391899709041,50,65.3767265741005
64.7979076226338,83.6723533557552,65,65
58.3125594270703,79.0480634124929,30,56.5155476852424
100,78.8070268777943,30,65
80.7740589753133,84.360486658854,45,65
74.683586202547,86.230883116635,35,65
50.1006957998116,82.2547167224184,30,52.789129658382
74.4522511358584,78.1983901541241,40,64.1032290934229
73.9867394771388,81.5465991290608,30,63.5737548694427
60.5422850713596,82.791381608693,30,60.2463847894045
71.3988114089568,79.5997407358986,60,68.5032870345755
73.2199250504058,81.5395415383451,45,65
84.6998544668229,88.2502735387457,40,65
84.8999000901127,79.0754310213453,50,68.5012458881256
59.7454427554177,75.9916009629774,65,65
73.5889355870197,81.6958122341294,60,70.3774720944467
85.1210804460856,88.7872925116259,40,65
75.1450954883197,80.6561022077749,45,65
92.2260697268332,81.8385550824956,10,65
83.9805127789616,63.549771303747,45,64.9260755188293
57.3389609423208,77.9975853742612,80,71.0141261854058
39.4309305478868,76.7762883024298,10,45
86.7963494102235,87.0842301392696,10,65
41.1812198514228,86.4222094165008,40,57.1359148885671
79.590795861724,74.2830798243196,30,62.8261246638551
100,76.7963589197661,40,65
79.2342664516256,84.8751129476414,55,72.072691336322
69.4079473948701,87.6133510225263,45,65
78.5874586540786,85.0005121567749,60,75.190593990559
72.2585887735358,73.3670678821138,45,65
78.0427902430765,79.4147796729182,55,69.7002236918509
98.4276420849116,77.2974837229671,75,81.1487418614836
67.4026696528231,84.4760842758039,40,64.8847560240905
100,75.2364991200281,65,75.2364991200281
87.2978409797213,82.5507533057387,40,65
64.5286273467531,75.8071611322828,50,64.837503018202
61.7296708932445,72.4418995345793,55,63.9732719630594
59.1025580594017,79.9647436848711,55,64.2576217056374
67.3410318905482,85.4161487800689,25,65
81.9150035578218,69.7974704709075,75,75.8562370143646
51.5550669041213,79.4795044974573,20,49.7457060359679
67.7183650852923,82.9651586908982,55,66.2208965034268
94.4321424584724,83.9329780658885,20,65
56.888744084967,84.3162272653374,50,64.7920154135536
85.5500764438061,72.8507541576146,45,65
64.9965074517538,79.6361970804427,60,64.999765833244
53.2029518149328,80.5988298752134,25,51.3978224917855
82.554697855193,84.4311647435964,0,64.9304512963737
85.4673233674712,83.6645481198756,65,83.6645481198756
81.2186820524988,81.9643770252277,40,64.8565168045456
84.8335634372846,80.9041146198719,50,68.9429408278384
100,79.9745218341523,55,72.4872609170762
64.376666506455,91.5585243335599,20,64.376666506455
61.3771918804577,76.1137398983526,45,63.3903392375693
87.478665955292,72.3289918905006,65,72.3289918905006
90.4087190707655,78.9232893220997,95,85
100,83.6334169337397,65,83.6334169337397
72.8122384873443,80.3826849106015,20,62.1862632430813
70.7629987657144,85.1971520302731,55,67.8814993828572
88.9401746852126,84.7803126358927,50,69.9450781589732
63.6991030651125,89.0732863354819,40,64.6747757662781
96.266009248257,82.9009109419857,70,83.4256832064893
86.6245556663925,78.8138792941448,75,81.9069396470724
70.9991389628909,75.6942222886021,55,66.6039031402343
90.1067593412552,71.6734527862762,55,68.3367263931381
83.1979663038619,77.42594241858,45,65
59.1959728423889,67.179738495379,45,59.8285359135724
94.2847856844074,79.9469601615372,35,65
75.2419258278484,77.9624140177163,20,61.5663356995991
88.197394393684,89.9800416563172,35,65
68.5750932270332,75.2631422271619,55,65.9172922566101
84.0235470427236,72.3794279648545,20,64.3838302556881
73.0019586066691,80.8219248807122,75,76.9119417436906
32.529148059604,64.8018915609784,50,46.8636421677854
100,70.8868474776492,75,77.9434237388246
59.2220472771926,82.5315503904873,55,64.6434353714401
59.5126194137766,84.7169635625048,35,62.1147914881407
100,84.5370223458728,85,85
95.3895445051053,89.6059452753443,65,85
78.3676435978097,80.1999808668385,65,75.1593963460712
77.8208376203074,94.4588918369122,30,65
73.8595317033584,84.8950953891318,10,64.9415656754226
64.3019978865298,73.823513339857,25,53.5155717918844
66.613454537685,81.1309866527953,45,65
80.3162355563813,75.8722575368693,65,73.3261028732166
96.1307219845523,76.3122694038277,20,65
93.48920621248,84.6409482662071,75,84.8204741331036
81.9849738505221,90.9527633070945,65,81.9849738505221
42.1266588337217,79.1187169665556,40,54.0677418246028
74.4838454833082,94.7366389973048,45,65
26.4975613716168,87.6130325809117,75,65
75.9166266588758,88.6406654304368,25,65
71.4951056331779,75.6936020064473,75,73.5943538198126
93.815170089629,78.5560507097542,30,65
66.3768690395577,65.2366356406846,75,65.8067523401212
40.78183662494,86.9145734311623,75,65
54.7088052538083,81.1913819506935,30,55.4050211548582
92.8254194562341,91.9699641510585,75,85
83.3919586609427,82.4567557200634,45,65
47.8112174303383,75.8297935033633,30,49.1713753400159
57.3520551686228,90.3587381839542,40,63.0880137921557
81.2873855392647,64.9792444717906,60,64.9990367840729
57.5565628224243,72.491323512932,35,55.0239431676782
98.9092128199778,75.4987042233607,55,70.2493521116804
80.4610193762439,79.788059884915,30,64.1128664302045
55.3750273027505,76.4292983081488,30,53.4155634526829
61.723749332044,78.1665616636149,70,67.7524284603399
99.5424122131497,73.8885287712521,75,79.4442643856261
66.128670767112,76.0389586387114,75,71.0838147029117
65.5827311213577,84.7115122732942,55,65.2871627912668
85.074217514885,87.0496052220937,45,65
100,82.6636828677913,55,73.8318414338956
99.8246455924042,82.19364527862,40,65
84.72971021795,81.2643055391993,25,64.9495139979192
67.8111836783039,80.0444114502147,55,66.0573150979633
56.1538041007146,81.3686875774466,65,65
86.0362833947582,88.4135140739943,65,85
78.3781233812119,77.5407195784563,75,77.9594214798341
72.5081774267656,78.7400444061555,65,70.1581345626527
90.1869365061671,83.4458898552271,25,65
58.3457039436849,82.1555526427341,45,64.0536102584075
74.7558448516611,88.1780131428726,75,79.8779224258305
54.8529593150075,65.7961090873815,60,62.5642167199938
73.4328783525916,77.2018907290661,30,61.6174370541247
48.2818146382436,85.6835884046454,75,66.6409073191218
51.2882224427172,81.4727600796325,50,63.1863226557782
49.487738461728,79.2206137824654,30,51.272547946572
84.0261804391134,84.4512335394764,30,64.9799600182394
88.8635004800775,82.320068639618,55,73.660034319809
77.6850263529934,76.9450604124682,45,65
93.96268908082,78.9680462645572,30,65
69.3633063043369,80.2048132840136,20,61.2509567054304
70.4150168963169,87.6751827682215,85,85
92.5819558311535,75.6077417544684,30,65
63.1602702506006,71.1270740052228,20,50.5634659890137
100,82.9402392473852,75,83.9701196236926
28.9294884262057,86.7587865623114,45,48.9294884262057
98.0983908172386,76.8779365378776,40,65
58.1153196802141,73.5817141353363,25,50.6275962144574
81.6573136329296,73.8226098240895,30,63.5989058839834
77.1882071880594,78.8792459722464,45,65
100,82.6313303304891,50,69.4078325826223
60.8900023429474,77.8681638930692,60,64.6336021288754
78.0877317042834,79.8011521431183,45,65
84.6831365574234,87.864184981927,45,65
75.6428434978507,85.74057428188,40,65
79.0179847366596,82.6063850884239,30,64.4630509649147
81.9475270237953,85.4186664782505,65,81.9475270237953
70.016583009361,82.9914309714082,65,69.5127753462629
82.3135344343449,87.251455002215,0,65
78.3915104582434,88.4316037564027,55,71.6957552291217
99.0470052675903,84.0355020557321,30,65
39.6869658043262,85.4413632680324,65,65
55.9824282752133,81.5696534451351,20,54.0987515253168
83.3357247872203,87.3078876985557,40,65
90.8553870051606,92.2866988353584,60,80
73.9588892959056,93.3874826128428,50,67.2397223239764
79.5145599796045,81.3427353458001,50,67.9650951550927
68.7459962287161,74.2797520565597,60,66.3035718577735
58.0932859027831,77.4920343142828,50,63.0554235333889
73.5324690930911,79.4594163475839,50,66.5421815386237
70.3440955249763,76.3237892445371,45,65
77.8432435490067,74.6805625109707,10,61.3073149589884
58.527049585309,84.4935478143328,75,71.5922546969518
90.9154312166039,82.6326016168281,50,69.408150404207
96.3146743979267,79.0066525656955,20,65
78.0284460656887,85.3704612527232,45,65
76.2502859469915,89.1344814461869,45,65
67.0703078857006,81.7303131297233,20,62.0687760552886
91.2338229295071,76.7858280323304,50,67.9464570080826
81.3187198034923,74.6704215025778,65,72.8904449441117
66.3543314155237,73.6958010631293,45,65
83.4786757593694,88.5041001280773,75,84.2393378796847
100,71.806348623635,20,65
93.8161670268023,77.8127971148988,40,65
86.3835814434413,69.2397667099633,25,65
83.8835074953467,77.2919021925667,45,65
73.2506978666023,78.0232126279462,95,80.9013808622633
100,71.1970559112223,65,71.1970559112223
92.91813322705,82.3776953654131,45,65
62.3428371237903,77.6542708642289,20,55.9730479259323
55.2818448835375,89.71182921307,40,62.5704612208844
67.2043165611078,81.2466306797425,85,81.6603113873724
88.9894680343719,84.5613205506398,30,65
100,69.8073899751582,60,68.6055424813686
80.7204570783076,76.3086676160337,60,71.6666533951515
70.1609101661403,79.2209003456238,0,60.7121710534942
100,79.0322994763539,60,75.5242246072655
92.0348624206529,87.9373235045279,85,85
81.5638717431969,75.4640081131418,60,71.4996683114695
74.5023060398294,89.0809245168504,55,69.7511530199147
72.81719222662,83.3030967188235,60,70.3654559522548
72.4500047733899,84.1089558680573,30,64.5806525149032
65.8466793422372,73.2629630748756,75,69.5548212085564
95.8201642557055,80.0305506743661,65,80.0305506743661
89.9899027103183,88.6567644791856,50,70
77.8074660603115,75.8510014684358,85,81.7097758773782
90.9075553207102,71.6368243552676,40,65
100,81.2833461943859,65,81.2833461943859
88.9233288052385,82.6030257619212,0,65
66.8056318705946,88.9909628304058,10,65
73.4995698091771,78.6083327640499,55,67.8916243578638
62.7228587683388,86.6455851965916,75,73.8614293841694
90.6291879655521,75.8540771096877,70,78.1405578322658
78.2466081466536,81.2386636187006,85,83.7299110762418
55.3725842617106,69.9812747310099,40,55.2236769475872
85.531508520866,83.0400951226558,65,83.0400951226559
77.0717925897254,74.6617213407569,30,61.9263493446615
70.179337114943,83.309832079337,45,65
69.9277300702526,74.5464419640531,50,65.5880286141273
82.9027090712757,79.6310249373727,30,64.5777386489227
75.9106988750784,76.5082607038585,45,65
93.360046575886,69.0919073300813,75,77.0459536650407
75.7284067488075,85.3158909047362,35,65
98.2465731740002,74.8768949970494,70,77.4076712477871
79.6382962284642,74.3176172880405,55,68.4098510501449
76.3262164998617,85.6546603570042,55,70.6631082499308
99.1188686815912,69.5445534923446,85,85
70.0699622353068,74.9672851955961,65,67.5266879765102
58.513516729702,78.3844605940044,30,56.2462726348045
55.193396254874,67.9733794841624,65,65
91.178410020118,82.2420146106414,35,65
81.466545710277,81.3817193459697,60,75.1156373908752
88.3328663828984,76.4381767357866,55,70.7190883678933
53.2133318299744,76.3790987906007,65,65
55.8661360323877,80.5879141022646,55,63.9925151899166
29.1552105889715,82.0553987139472,70,63.2503779771144
67.2374603110233,89.0118384592849,45,65
79.812485242046,75.7677878003756,40,64.4013470370736
69.7029128113192,87.3356446807626,75,77.3514564056596
73.6168443340249,94.5508854147717,65,73.6168443340249
98.9014041147025,77.4621875191155,75,81.2310937595578
67.6041812478583,75.8831360260578,50,65.3542707344619
75.6104656965976,78.7271691000068,55,68.6412914211755
96.8614391556352,85.7740492498487,35,65
71.3061879032764,73.4055340958606,50,65.6625859679487
80.7982699614142,81.8629192793731,55,71.6601237778268
95.7761003598604,87.6564788218259,45,65
100,75.9232586172654,45,65
59.4573440737683,85.9915710064526,40,63.6143360184421
100,79.2134101320612,30,65
74.5095867105181,73.1193499744913,85,78.768353554236
70.3097305892319,82.441032072877,30,63.5903026901393
74.3044846161163,77.2892918327487,40,63.9691250272066
100,100,35,65
74.7180441041651,74.9184040981508,70,72.318799262298
69.7635665183188,84.2136016690529,35,64.7004523535105
81.7277279783765,82.9690299071229,35,64.8338528347081
65.1279375328846,67.61516567591,55,65.0083644461165
54.5932898039166,62.4011629262163,65,63.6477327863148
58.6561029462147,88.0426111081329,40,63.4140257365537
56.1615274360182,78.2244251083144,30,54.7866077278836
60.7177564981888,77.1867026509752,65,65
54.2921787090614,72.3064961666739,30,50.847000421879
79.0659161863313,79.0318866807215,25,63.2292357676965
56.7606144431874,78.4489007963189,55,63.6505741959986
68.5748643705289,81.0899468457208,30,62.5916317483446
100,80.3602085264376,75,82.6801042632188
73.7794084574865,79.2021086017223,40,64.1868028601509
90.5000598267212,72.4395724275716,30,65
58.0478469480929,80.5968602999738,45,63.4694349448245
65.301605457882,82.5706852067218,65,65.2649707278537
44.374421365399,79.9856089649347,55,62.1800151651669
